track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_match_2,dot_match_3,centered_match_1,centered_match_2,centered_match_3,corr_match_1,corr_match_2,corr_match_3,cosine_match_1,cosine_match_2,cosine_match_3
TRBRHPE128E0787803,SOJCMKN12A67020471,ARGVJPK1187B9909EA,Josh Groban,My Confession (Album Version),classical,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mario Vazquez - Everytime I...,Eminem - 8 Mile,The Distillers - I Understand,Common - Book Of Life,Ben Folds Five - Don't Change Your Plans,The Distillers - I Understand,Common - Book Of Life,Ben Folds Five - Don't Change Your Plans
TRLJSTZ128F4241831,SOTEXNI12A8AE46AAE,ARGVJPK1187B9909EA,Josh Groban,Oceano (Revised Live Version),classical,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Bluvertigo - Niente Per Scontato,Paul Potts - Mamma,Paul Potts - Bellamore,Bluvertigo - Niente Per Scontato,Paul Potts - Mamma,Paul Potts - Bellamore
TRGURIJ128E078780B,SORUSFO12A67020478,ARGVJPK1187B9909EA,Josh Groban,Remember When It Rained (Album Version),classical,Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Josh Groban - Remember When It Rained (Revised Live Version),Copeland - The Day I Lost My Voice (The Suitcase Song),Steely Dan - I Can't Function,Josh Groban - Remember When It Rained (Revised Live Version),Copeland - The Day I Lost My Voice (The Suitcase Song),Steely Dan - I Can't Function
TRYKKOX128F4241839,SOEIAOV12A8AE46AC4,ARGVJPK1187B9909EA,Josh Groban,Remember When It Rained (Revised Live Version),classical,Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Josh Groban - Remember When It Rained (Album Version),Copeland - The Day I Lost My Voice (The Suitcase Song),Steely Dan - I Can't Function,Josh Groban - Remember When It Rained (Album Version),Copeland - The Day I Lost My Voice (The Suitcase Song),Steely Dan - I Can't Function
TRUVBEG128F92F0B48,SORJUAX12AB017CB28,ARGVJPK1187B9909EA,Josh Groban,Smile,classical,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Pain of Salvation - Spitfall,a1 - Learn To Fly,Pain of Salvation - Spitfall,B.B. King - Jack_ You're Dead!,a1 - Learn To Fly,Pain of Salvation - Spitfall,B.B. King - Jack_ You're Dead!
TRJBNZG128EF35A1AA,SOMYGPN12A6D4F7E28,ARGVJPK1187B9909EA,Josh Groban,Solo Por Ti (Album Version),classical,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Fey - Solo Por Bailar,Sebastien Tellier - League Chicanos,Buena Vista Social Club - De Camino a la Vereda,Fey - Solo Por Bailar,Sebastien Tellier - League Chicanos,Buena Vista Social Club - De Camino a la Vereda
TRPJAPP128EF35A1AC,SOAGVMD12A6D4F7E2A,ARGVJPK1187B9909EA,Josh Groban,Un Giorno Per Noi (Album Version),classical,The Pharcyde - Otha Fish,Abba - Move On,Fabrizio De Andrè - Sinan Capudan Pascià,Fabrizio De Andrè - Sinan Capudan Pascià,Abba - Move On,The Pharcyde - Otha Fish,Sergio Cammariere - Oggi,Frankie HI-NRG MC - Sana E Robusta,Andrea Bocelli - L'Attesa,Sergio Cammariere - Oggi,Frankie HI-NRG MC - Sana E Robusta,Andrea Bocelli - L'Attesa
TRUDTXB128F423C537,SOGQZMP12A8AE4542F,ARGVJPK1187B9909EA,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Damien Dempsey - Colony,HELLYEAH - Nausea,Lauryn Hill - Interlude 5,Damien Dempsey - Colony,Lauryn Hill - Interlude 5,HELLYEAH - Nausea
TRMVVDP128E0787806,SOTQRPK12A67020473,ARGVJPK1187B9909EA,Josh Groban,When You Say You Love Me (Album Version),classical,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lyle Lovett - North Dakota,Liz Phair - Go On Ahead,Monica - Hurts The Most,Lyle Lovett - North Dakota,Liz Phair - Go On Ahead,Monica - Hurts The Most
TRIEQWR128E078780D,SOULFRO12A6702047A,ARGVJPK1187B9909EA,Josh Groban,You Raise Me Up (Album Version),classical,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Russell Watson - You Raise Me Up,David Crowder*Band - All Around Me,All Time Low - Therapy,Russell Watson - You Raise Me Up,David Crowder*Band - All Around Me,All Time Low - Therapy
TRBEYYM128F1493C56,SOKMZQL12A58A76B19,ARGVJPK1187B9909EA,Josh Groban,Believe (Album Version),classical,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),MIMS - Move (If You Wanna),Beverley Craven - Phoenix From The Fire,Cilla Black - Alfie,Pain of Salvation - Spitfall,Beverley Craven - Phoenix From The Fire,Cilla Black - Alfie,Pain of Salvation - Spitfall
TRPITXR128F427FA1B,SOEEMLZ12A8C136C5C,ARH861H1187B9B799E,Johnny Cash,Away In A Manger,classical,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Kenny G - Away In A Manger,Johnny Cash - Daddy Sang Bass,Current 93 - Raio No Terrasu (Jesus Wept),Kenny G - Away In A Manger,Johnny Cash - Daddy Sang Bass,Fiddler's Green - Matty Groves
TRGFMUJ128F423C52F,SOKABLD12D021991AC,ARGVJPK1187B9909EA,Josh Groban,Cinema Paradiso (Se) (Album Version),classical,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Il Divo - La Promesa,Vittorio Grigolo - Se Tu Non Sei Lei,Sergio Cammariere - Oggi,Il Divo - La Promesa,Vittorio Grigolo - Se Tu Non Sei Lei,Sergio Cammariere - Oggi
TRGVTSO12903CABC19,SOPPSEF12AB018ADD4,ARFM3UU1187B994C88,David Crowder*Band,All Around Me,classical,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Godsmack - Asleep,Room Eleven - Bitch,The Acacia Strain - Kraken,Godsmack - Asleep,Room Eleven - Bitch,The Acacia Strain - Kraken
TRJGMSL128F4230A6C,SOWYWPP12A81C20850,ARPBTRI1187FB52457,The Game,Black Opera,classical,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Clawfinger - Revenge,Wu-Tang Clan - Brooklyn Zoo,Level 42 - To Be With You Again,Clawfinger - Revenge,Wu-Tang Clan - Brooklyn Zoo,Level 42 - To Be With You Again
TRBGUUE128F1494FB6,SOGDJWU12A58A7DA10,ARJA1841187FB3A029,David Bowie,Baal's Hymn,classical,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Vanilla Ice - Ice Is Workin' It,King Geedorah - The Fine Print,MC Paul Barman - Anarchist Bookstore part 1,Sopor Aeternus & The Ensemble Of Shadows - Architecture II,King Geedorah - The Fine Print,MC Paul Barman - Anarchist Bookstore part 1,Sopor Aeternus & The Ensemble Of Shadows - Architecture II
TREPYPE128F92EB38C,SOBAQGA12AB017C9F2,ARNJ9LU1187B9A56A6,Il Divo,Adagio,classical,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Flaminio Maphia - Quelli Che,Fabrizio De Andrè - Sinan Capudan Pascià,Il Divo - Musica,Amici Forever - Adagio,Paul Potts - Mamma,Il Divo - Musica,Amici Forever - Adagio,Paul Potts - Mamma
TRGZRPJ128F92EF7E2,SOJBCHJ12A8C140942,ARNJ9LU1187B9A56A6,Il Divo,Adeste Fideles,classical,Vanilla Ice - It's A Party,Black Eyed Peas - Tell Your Momma Come,João Gilberto - Aguas De Marco,Vanilla Ice - It's A Party,Black Eyed Peas - Tell Your Momma Come,João Gilberto - Aguas De Marco,Markus Krunegård - Maria & Jag,Rory Gallagher - Out On The Western Plain,Siouxsie And The Banshees - Belladonna,Markus Krunegård - Maria & Jag,Rory Gallagher - Out On The Western Plain,Siouxsie And The Banshees - Belladonna
TRGXTYR128F42ACF5F,SOJILSK12A8C13F427,ARNJ9LU1187B9A56A6,Il Divo,All By Myself (Solo Otra Vez),classical,Los Van Van - El Negro Está Cocinando,Willie Colon - Gitana,Horace Andy - Horse With No Name,Los Van Van - El Negro Está Cocinando,Willie Colon - Gitana,Horace Andy - Horse With No Name,Il Divo - La Vida Sin Amor,Cristian Castro - Mi Vida Sin Tu Amor,Rey Ruiz - Mienteme Otra Véz,Il Divo - La Vida Sin Amor,Cristian Castro - Mi Vida Sin Tu Amor,Rey Ruiz - Mienteme Otra Véz
TRVXXVG128F933AB88,SOHGPTR12AB01874F5,ARNJ9LU1187B9A56A6,Il Divo,Amazing Grace,classical,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Nelly - Splurge,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Nelly - Splurge,Hayley Westenra - Amazing Grace,RKL - Heavily Sedated,Robben Ford & The Blue Line - Rugged Road,Hayley Westenra - Amazing Grace,RKL - Heavily Sedated,Robben Ford & The Blue Line - Rugged Road
TRLFGML128F92EB391,SOMZKFD12AB017CA0C,ARNJ9LU1187B9A56A6,Il Divo,Angelina,classical,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Los Van Van - El Negro Está Cocinando,Héroes del Silencio - El Camino Del Exceso,El sueño de Morfeo - Sonrisa especial,Nach Scratch - Abre tu puerta (y cruza el universo),Héroes del Silencio - El Camino Del Exceso,El sueño de Morfeo - Sonrisa especial,Nach Scratch - Abre tu puerta (y cruza el universo)
TRVFSWI128F42ACE94,SOJZKPG12A8C13F9E0,ARNJ9LU1187B9A56A6,Il Divo,Ave Maria,classical,Abba - Move On,Horace Andy - Horse With No Name,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Abba - Move On,Horace Andy - Horse With No Name,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Vittorio Grigolo - Roma Sogna,Il Divo - La Promesa,Frankie HI-NRG MC - Fili,Vittorio Grigolo - Roma Sogna,Il Divo - La Promesa,Frankie HI-NRG MC - Fili
TRMKTUF128F42BC140,SOLHDOP12A8C13FB24,ARNJ9LU1187B9A56A6,Il Divo,Caruso,classical,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Fabrizio De Andrè - Sinan Capudan Pascià,Abba - Move On,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Fabrizio De Andrè - Sinan Capudan Pascià,Abba - Move On,Lara Fabian - Caruso,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Sergio Cammariere - La Canzone Dell' Impossibile,Lara Fabian - Caruso,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Sergio Cammariere - La Canzone Dell' Impossibile
TRXNYOZ128F42BC146,SOBTJJR12A8C13FB29,ARNJ9LU1187B9A56A6,Il Divo,Come Primavera,classical,Abba - Move On,Horace Andy - Horse With No Name,Desmond Dekker - Mother Nature,Abba - Move On,Horace Andy - Horse With No Name,Desmond Dekker - Mother Nature,Emma Shapplin - Spente Le Stelle,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Vittorio Grigolo - Roma Sogna,Emma Shapplin - Spente Le Stelle,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Vittorio Grigolo - Roma Sogna
TRYFLQK128F92EF7F1,SOOVZJZ12A8C1399B9,ARNJ9LU1187B9A56A6,Il Divo,Dentro Un Altro Si,classical,Flaminio Maphia - Quelli Che,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Fabrizio De Andrè - Sinan Capudan Pascià,Flaminio Maphia - Quelli Che,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Fabrizio De Andrè - Sinan Capudan Pascià,Marlene Kuntz - L'Abbraccio,Le Luci Della Centrale Elettrica - Per combattere l'acne,Josh Groban - Oceano (Revised Live Version),Marlene Kuntz - L'Abbraccio,Le Luci Della Centrale Elettrica - Per combattere l'acne,Josh Groban - Oceano (Revised Live Version)
TRRWCOL128F42AD05D,SOOZNYR12A8C13D9F7,ARNJ9LU1187B9A56A6,Il Divo,En Aranjuez Con Tu Amor,classical,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Amici Forever - Aranjuez Ma Pensee,Joan Manuel Serrat - Mediterraneo,Juanes - Tu Y Yo,Amici Forever - Aranjuez Ma Pensee,Joan Manuel Serrat - Mediterraneo,Juanes - Tu Y Yo
TRVRPTI128F92EB390,SOCREBZ12AB017CA05,ARNJ9LU1187B9A56A6,Il Divo,Enamorado,classical,Violadores del Verso - Dale tiempo al rumor,Johnny Prez - Te Vuelvo Loca,Willie Colon - Gitana,Johnny Prez - Te Vuelvo Loca,Violadores del Verso - Dale tiempo al rumor,Willie Colon - Gitana,Maelo Ruiz - Te Amo,Monica Naranjo - Mi Vida Por Un Hombre,Terranova - De Oro,Maelo Ruiz - Te Amo,Monica Naranjo - Mi Vida Por Un Hombre,Terranova - De Oro
TRGRNWU128F42AE46D,SOLRRGS12A8C13FD5A,ARNJ9LU1187B9A56A6,Il Divo,Esisti Dentro Me,classical,Elvis Crespo - Tu Sonrisa,Daddy Yankee - Como Y Vete,RBD - Tu Amor (Hecho En Madrid),Elvis Crespo - Tu Sonrisa,Daddy Yankee - Como Y Vete,RBD - Tu Amor (Hecho En Madrid),Elvis Crespo - Tu Sonrisa,Luis Miguel - Tú Sólo Tú,Vittorio Grigolo - Tu Sei,Elvis Crespo - Tu Sonrisa,Luis Miguel - Tú Sólo Tú,Vittorio Grigolo - Tu Sei
TRNXWLK128F92EC9A7,SOVINFL12A8C139286,ARNJ9LU1187B9A56A6,Il Divo,Everytime I Look At You,classical,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),G4 - Broken Vow,Josh Groban - Broken Vow (Album Version),Kenny Rogers - Endless love,G4 - Broken Vow,Josh Groban - Broken Vow (Album Version),The Puppini Sisters - I Will Survive
TRITOVK128F92EC9A0,SOCVWFF12A8C13B6EE,ARNJ9LU1187B9A56A6,Il Divo,Feelings,classical,Dean Martin - I've Grown Accustomed To Her Face,Us3 - Can U Feel It?,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Dean Martin - I've Grown Accustomed To Her Face,Us3 - Can U Feel It?,Gemelli Diversi - Istruzioni Per L'(Ill)uso,Amari - 30 Anni Che Non Ci Vediamo,Bluvertigo - Niente Per Scontato,Dean Martin - I've Grown Accustomed To Her Face,Amari - 30 Anni Che Non Ci Vediamo,Bluvertigo - Niente Per Scontato,Dean Martin - I've Grown Accustomed To Her Face
TRRLVOI128F92EB38D,SOKINKK12AB017C9F6,ARNJ9LU1187B9A56A6,Il Divo,Hallelujah (Aleluya),classical,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,La Oreja de Van Gogh - El 28,Grupo Niche - Buenaventura Y Caney,Violadores del Verso - Cantando,La Oreja de Van Gogh - El 28,Grupo Niche - Buenaventura Y Caney,Violadores del Verso - Cantando
TRHPPNF128F42ACFA9,SOCXAJQ12A8C13FD4E,ARNJ9LU1187B9A56A6,Il Divo,Hasta Mi Final,classical,Violadores del Verso - Dale tiempo al rumor,Johnny Prez - Te Vuelvo Loca,Violadores del Verso - Cantando,Violadores del Verso - Dale tiempo al rumor,Johnny Prez - Te Vuelvo Loca,Violadores del Verso - Cantando,Maelo Ruiz - Te Amo,Terranova - De Oro,Ana Gabriel - Clemencia,Maelo Ruiz - Te Amo,Terranova - De Oro,Ana Gabriel - Clemencia
TRUXYDP128F93234BD,SOYGKHG12AB01804C8,ARS54I31187FB46721,Taylor Swift,Crazier,country,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Danity Kane - Hold Me Down (Album Version),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Danity Kane - Hold Me Down (Album Version),Amerie - Higher,Chely Wright - Between A Mother And A Child,Clint Black - You Made Me Feel,Amerie - Higher,Chely Wright - Between A Mother And A Child,Clint Black - You Made Me Feel
TRKVVVK12903CB592C,SODUDUN12AB018CCAB,ARS54I31187FB46721,Taylor Swift,Fifteen,country,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Damian Marley - In 2 Deep,HELLYEAH - Nausea,Junior Boys - Double Shadow,Damian Marley - In 2 Deep,HELLYEAH - Nausea,Alison Krauss / Union Station - The Lucky One
TRUVVME12903CBA350,SORRBVQ12A58A7AA33,ARS54I31187FB46721,Taylor Swift,Change,country,Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Daft Punk - Touch It / Technologic,Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Daft Punk - Touch It / Technologic,Ella Fitzgerald - Manhattan,Modern Life Is War - Destination: Death or Better Days,Dean Martin - Side By Side,Ella Fitzgerald - Manhattan,Modern Life Is War - Destination: Death or Better Days,Dead Kennedys - Kinky Sex Makes the World Go 'Round
TRZGWCY12903CEF521,SOVMMRT12D021B2E6E,ARHATLI1187FB52C76,Toby Keith,You Can't Read My Mind,country,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Anastacia - Club Megamix,Amanda Jenssen - Don't Worry,New Order - Bizarre Love Triangle,Anastacia - Club Megamix,Amanda Jenssen - Don't Worry,New Order - Bizarre Love Triangle
TRMAVQT128F4270DBF,SOLJTVT12A58A79F96,ARH861H1187B9B799E,Johnny Cash,Man In White,country,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Faron Young - Riverboat,Snoop Dogg - Snoopafella (Edited),John Denver - El Paso,Faron Young - Riverboat,Snoop Dogg - Snoopafella (Edited),John Denver - El Paso
TRWVEDL128F4293EA3,SOOVRMN12AF72A0933,AR7ZFLN1187FB4830A,Rascal Flatts,Holes,country,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Joni Mitchell - Lesson In Survival  (LP Version),RKL - Heavily Sedated,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Joni Mitchell - Lesson In Survival  (LP Version),RKL - Heavily Sedated,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster)
TRTVVYX128F9328DBA,SOMKEYV12AF72A20B2,ARFL99B1187B9A2A45,Sugarland,Baby Girl,country,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Michael Bublé - Stuck In The Middle With You (Non-Album Track),Gary Allan - Promise Broken,A Tribe Called Quest - Hot Sex,Michael Bublé - Stuck In The Middle With You (Non-Album Track),Gary Allan - Promise Broken,A Tribe Called Quest - Hot Sex
TRTGPPK128F1459DD4,SOIHEED12A6D4F5E36,AR4DW2Q1187FB44DB6,Billy Currington,Growin' Up Down There,country,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),The Streets - The Irony Of It All (Album Version),N-Dubz - Sex,Westlife - That's Life,The Streets - The Irony Of It All (Album Version),N-Dubz - Sex,Lil Wyte - Ten Toes Tall
TRHUIRM128F426BFD5,SOMDWHQ12A6D4F5E30,AR4DW2Q1187FB44DB6,Billy Currington,Hangin' Around,country,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Kevin Devine - Fever Moon,The Corrs - Irresistible ( LP Version ),Ricky Skaggs - I Wouldn't Change You If I Could,Kevin Devine - Fever Moon,The Corrs - Irresistible ( LP Version ),Ricky Skaggs - I Wouldn't Change You If I Could
